CustomerKey,AltCustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
31874,21874,Brandi,Suarez,5/22/1976 0:00,M,F,brandi18@adventure-works.com,70000,0,Bachelors,Professional,0,2,9825 Mt. Dell Drive,9/19/2002 0:00,10+ Miles
31875,21875,Cedric,Nara,8/17/1976 0:00,S,M,cedric35@adventure-works.com,70000,0,Bachelors,Professional,0,2,2257 Gate Drive,9/3/2002 0:00,10+ Miles
31876,21876,Philip,Rubio,4/26/1976 0:00,S,M,philip20@adventure-works.com,70000,0,Bachelors,Professional,0,2,3586 Everett Court,9/22/2002 0:00,10+ Miles
31877,21877,Clarence,Xu,8/13/1976 0:00,S,M,clarence19@adventure-works.com,80000,0,Bachelors,Professional,1,2,6403 Madhatter Circle,9/18/2002 0:00,10+ Miles
31878,21878,Bryant,Rana,4/25/1976 0:00,M,M,bryant10@adventure-works.com,80000,0,Bachelors,Professional,1,2,3748 Bellwood Dr.,9/14/2002 0:00,10+ Miles
31879,21879,Louis,Ma,10/9/1974 0:00,S,M,louis10@adventure-works.com,70000,0,Bachelors,Professional,0,3,9593 Singingwood Court,4/16/2004 0:00,10+ Miles
31880,21880,Marc,Gomez,8/20/1974 0:00,M,M,marc4@adventure-works.com,70000,0,Bachelors,Professional,1,3,5370 Adobe Drive,3/3/2004 0:00,10+ Miles
31881,21881,Nicole,Lewis,10/16/1975 0:00,S,F,nicole21@adventure-works.com,80000,0,Bachelors,Professional,0,3,245 Blue Jay Drive,3/21/2004 0:00,10+ Miles
31882,21882,Jay,Ramos,9/23/1975 0:00,S,M,jay47@adventure-works.com,90000,0,Bachelors,Professional,1,2,4887 Babbe Street,9/30/2002 0:00,10+ Miles
31883,21883,Patricia,Kapoor,3/7/1974 0:00,S,F,patricia6@adventure-works.com,70000,0,Bachelors,Professional,0,4,799 Northwood Drive,8/6/2003 0:00,10+ Miles
31884,21884,Tabitha,Gutierrez,7/8/1973 0:00,M,F,tabitha31@adventure-works.com,80000,0,Bachelors,Professional,1,3,3973 Via Cordona Ln.,4/8/2004 0:00,10+ Miles
31885,21885,Rafael,Xu,12/5/1974 0:00,S,M,rafael13@adventure-works.com,90000,0,Bachelors,Professional,1,3,1753 Camby Rd.,9/17/2002 0:00,10+ Miles
31886,21886,Jill,Carlson,5/10/1974 0:00,S,F,jill26@adventure-works.com,100000,0,High School,Management,1,2,3393 Alpha Way,9/12/2002 0:00,10+ Miles
31887,21887,Ashley,White,5/12/1972 0:00,M,F,ashley13@adventure-works.com,80000,0,Bachelors,Professional,0,3,25 Glenellen Court,8/8/2003 0:00,10+ Miles
31888,21888,Evan,Edwards,9/4/1973 0:00,S,M,evan25@adventure-works.com,100000,0,High School,Management,1,2,4976 Singingwood Court,9/6/2002 0:00,10+ Miles
31889,21889,Sheila,Navarro,8/17/1973 0:00,M,F,sheila10@adventure-works.com,110000,0,Partial College,Management,1,3,1671 Via Del Verdes,9/11/2002 0:00,10+ Miles
31890,21890,Tiffany,Zeng,2/5/1973 0:00,M,F,tiffany23@adventure-works.com,120000,0,Partial High School,Professional,1,4,1301 Burwood Way,1/28/2004 0:00,10+ Miles
31891,21891,Dawn,Nara,6/23/1972 0:00,M,F,dawn41@adventure-works.com,110000,0,High School,Management,1,3,3071 Asilomar,9/18/2002 0:00,10+ Miles
31892,21892,Joan,Hernandez,8/26/1971 0:00,M,F,joan15@adventure-works.com,100000,0,High School,Management,1,3,2526 Sharon Dr.,9/9/2002 0:00,10+ Miles
31893,21893,Brandi,Hernandez,6/15/1971 0:00,S,F,brandi4@adventure-works.com,100000,0,High School,Management,1,4,1617 Cunningham Way,9/3/2002 0:00,10+ Miles
31894,21894,David,Li,11/13/1970 0:00,S,M,david58@adventure-works.com,90000,0,Bachelors,Professional,0,4,2461 Prancing Drive,9/26/2002 0:00,10+ Miles
31895,21895,Kaylee,Gonzalez,10/9/1970 0:00,S,F,kaylee30@adventure-works.com,90000,0,Bachelors,Professional,0,4,6977 Evergreen Ct.,9/6/2002 0:00,10+ Miles
31896,21896,Roy,Subram,7/26/1970 0:00,M,M,roy13@adventure-works.com,100000,0,High School,Management,1,4,2360 Cobblestone Ct.,12/8/2003 0:00,10+ Miles
31897,21897,Francisco,Subram,10/20/1971 0:00,M,M,francisco14@adventure-works.com,110000,0,Partial High School,Professional,0,4,9206 West Rd.,9/29/2002 0:00,10+ Miles
31898,21898,Devon,Raji,2/5/1971 0:00,M,M,devon18@adventure-works.com,110000,0,Partial High School,Professional,1,4,2497 Hazel Drive,5/5/2004 0:00,10+ Miles
31899,21899,Marie,Vazquez,4/10/1971 0:00,M,F,marie38@adventure-works.com,110000,0,Partial High School,Professional,1,4,3733 Water Street,9/4/2002 0:00,10+ Miles
31900,21900,Robert,Jones,4/20/1964 0:00,S,M,robert87@adventure-works.com,80000,4,Partial College,Professional,1,2,9011 Santa Lucia Dr.,12/4/2003 0:00,2-5 Miles
31901,21901,Elizabeth,Taylor,5/24/1964 0:00,M,F,elizabeth13@adventure-works.com,90000,5,Partial College,Professional,1,3,2680 Corte Del Sol,7/5/2004 0:00,0-1 Miles
31902,21902,Natalie,James,9/20/1964 0:00,S,F,natalie20@adventure-works.com,130000,2,Graduate Degree,Management,0,2,1277 Army Dr.,5/5/2004 0:00,1-2 Miles
31903,21903,Fernando,Jenkins,7/15/1956 0:00,S,M,fernando50@adventure-works.com,70000,3,Partial College,Professional,1,0,198 Edie Ct.,9/18/2003 0:00,5-10 Miles
31904,21904,Chase,Sandberg,2/8/1956 0:00,M,M,chase4@adventure-works.com,70000,4,Partial College,Professional,1,0,4144 Mary Dr.,3/9/2004 0:00,5-10 Miles
31905,21905,Pedro,Hernandez,9/19/1934 0:00,M,M,pedro24@adventure-works.com,50000,2,Graduate Degree,Management,1,2,428 Del Monte Court,1/19/2004 0:00,1-2 Miles
31906,21906,Miranda,Simmons,2/5/1934 0:00,M,F,miranda15@adventure-works.com,50000,2,Graduate Degree,Management,1,2,4340 Lagoon Court,2/21/2004 0:00,1-2 Miles
31907,21907,Jordan,Hall,8/20/1934 0:00,M,F,jordan51@adventure-works.com,60000,2,Graduate Degree,Management,1,2,4095 Minert Rd.,3/15/2004 0:00,5-10 Miles
31908,21908,Isabel,Hayes,7/2/1934 0:00,M,F,isabel21@adventure-works.com,60000,2,Graduate Degree,Management,1,2,2208 Mauna Kea Court,2/13/2004 0:00,1-2 Miles
31909,21909,Allison,Ward,6/24/1934 0:00,M,F,allison11@adventure-works.com,160000,1,Bachelors,Management,1,4,1841 Precipice Drive,9/14/2003 0:00,1-2 Miles
31910,21910,Rebekah,Perez,8/17/1974 0:00,S,F,rebekah19@adventure-works.com,30000,0,Partial College,Clerical,0,1,Höhenstr 9415,6/16/2004 0:00,2-5 Miles
31911,21911,Joan,Ross,12/23/1980 0:00,S,F,joan8@adventure-works.com,20000,0,Partial High School,Manual,0,2,"8101bis, boulevard Saint Germain",1/9/2004 0:00,0-1 Miles
31912,21912,Colleen,Kumar,3/21/1980 0:00,S,F,colleen32@adventure-works.com,20000,0,Partial High School,Manual,1,2,"2, avenue de Norvege",11/13/2003 0:00,1-2 Miles
31913,21913,Arthur,Blanco,5/27/1980 0:00,S,M,arthur40@adventure-works.com,20000,0,Partial High School,Manual,0,2,"8383, place du Tertre",6/24/2004 0:00,1-2 Miles
31914,21914,Emily,Brown,2/19/1980 0:00,S,F,emily4@adventure-works.com,20000,0,Partial High School,Manual,0,2,Postfach 22 99 99,10/22/2003 0:00,0-1 Miles
31915,21915,Tristan,Wood,5/1/1962 0:00,M,M,tristan2@adventure-works.com,70000,1,Partial College,Skilled Manual,1,1,4580 Duck Horn Court,9/12/2003 0:00,2-5 Miles
31916,21916,Jesse,Evans,2/8/1961 0:00,M,M,jesse24@adventure-works.com,40000,4,High School,Skilled Manual,1,2,8533 Valley Oak Plaza,2/15/2004 0:00,0-1 Miles
31917,21917,Dalton,Johnson,6/24/1961 0:00,M,M,dalton1@adventure-works.com,40000,4,High School,Skilled Manual,1,3,4284 Boynton Avenue,12/5/2003 0:00,10+ Miles
31918,21918,Carol,Serrano,11/3/1961 0:00,S,F,carol11@adventure-works.com,40000,4,High School,Skilled Manual,1,3,16 White Pl.,8/3/2003 0:00,5-10 Miles
31919,21919,Melissa,Howard,8/7/1961 0:00,M,F,melissa33@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,7350 Bluejay Dr,5/27/2004 0:00,2-5 Miles
31920,21920,Destiny,Bennett,2/15/1961 0:00,M,F,destiny49@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,9875 Prestwick Court,5/27/2004 0:00,2-5 Miles
31921,21921,Lucas,Collins,8/2/1961 0:00,M,M,lucas12@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,8108 Abbey Court,8/23/2001 0:00,0-1 Miles
31922,21922,Bailey,Ward,11/23/1961 0:00,M,F,bailey9@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,1796 Hamlet,5/9/2004 0:00,2-5 Miles
31923,21923,Justin,Williams,7/20/1961 0:00,M,M,justin33@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,9473 Wawona Lane,6/8/2004 0:00,0-1 Miles
31924,21924,Eduardo,Cook,3/13/1960 0:00,M,M,eduardo88@adventure-works.com,40000,4,High School,Skilled Manual,1,2,4989 Ridge Park Dr.,6/28/2004 0:00,2-5 Miles
31925,21925,Tabitha,Dominguez,8/2/1960 0:00,S,F,tabitha33@adventure-works.com,40000,0,Bachelors,Professional,0,1,8108 Abbey Court,7/4/2004 0:00,0-1 Miles
31926,21926,Melanie,Henderson,7/15/1967 0:00,S,F,melanie20@adventure-works.com,60000,0,Graduate Degree,Professional,0,1,7459 Davis Ave,6/10/2004 0:00,2-5 Miles
31927,21927,Meredith,Browning,9/16/1967 0:00,S,F,meredith39@adventure-works.com,60000,0,Graduate Degree,Professional,0,1,6453 Pacific,6/26/2004 0:00,2-5 Miles
31928,21928,Karl,Luo,3/3/1967 0:00,S,M,karl6@adventure-works.com,60000,0,Graduate Degree,Professional,1,1,5581 Stanford Street,6/10/2004 0:00,2-5 Miles
31929,21929,Karen,Perry,11/19/1967 0:00,S,F,karen36@adventure-works.com,60000,0,Graduate Degree,Professional,0,1,7791 Black Pine Lane,6/7/2004 0:00,2-5 Miles
31930,21930,Marissa,Perry,7/27/1967 0:00,S,F,marissa5@adventure-works.com,60000,0,Graduate Degree,Professional,1,1,8021 Dallas Drive,6/14/2004 0:00,2-5 Miles
31931,21931,Marcus,Wood,9/20/1960 0:00,M,M,marcus51@adventure-works.com,60000,1,Partial College,Skilled Manual,0,1,8074 Oakmead,6/14/2004 0:00,0-1 Miles
31932,21932,Leonard,Kumar,12/14/1959 0:00,M,M,leonard9@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,7127 Los Gatos Court,6/19/2004 0:00,2-5 Miles
31933,21933,Nicole,Martin,10/3/1959 0:00,M,F,nicole15@adventure-works.com,60000,4,Bachelors,Professional,1,0,6866 Winterberry Ct.,5/26/2004 0:00,2-5 Miles
31934,21934,Jennifer,Cox,6/10/1959 0:00,M,F,jennifer64@adventure-works.com,60000,4,Bachelors,Professional,1,0,7128 Joan Ave.,2/20/2004 0:00,0-1 Miles
31935,21935,Victoria,Simmons,7/28/1959 0:00,M,F,victoria62@adventure-works.com,60000,4,Bachelors,Professional,0,0,845 Olive Ave,7/5/2004 0:00,0-1 Miles
31936,21936,Emma,Reed,12/15/1959 0:00,M,F,emma28@adventure-works.com,60000,4,Bachelors,Professional,0,0,1191 Boxwood Dr.,3/4/2004 0:00,0-1 Miles
31937,21937,Morgan,Ross,11/27/1959 0:00,S,F,morgan73@adventure-works.com,60000,4,Bachelors,Professional,1,0,8314 Brandywine Way,6/7/2004 0:00,2-5 Miles
31938,21938,Savannah,Hall,6/13/1959 0:00,M,F,savannah45@adventure-works.com,60000,4,Bachelors,Professional,1,1,239 Crown Court,2/14/2004 0:00,2-5 Miles
31939,21939,Thomas,Roberts,3/11/1959 0:00,M,M,thomas41@adventure-works.com,70000,2,Graduate Degree,Professional,1,1,448 Roanoke Dr.,8/12/2001 0:00,2-5 Miles
31940,21940,Alejandro,Sharma,7/24/1959 0:00,M,M,alejandro36@adventure-works.com,90000,5,Graduate Degree,Professional,1,0,8998 Adobe Drive,9/22/2003 0:00,0-1 Miles
31941,21941,Gail,Moore,2/19/1958 0:00,S,F,gail3@adventure-works.com,60000,3,Bachelors,Professional,0,1,4037 Trasher Road,6/3/2004 0:00,0-1 Miles
31942,21942,Julia,Roberts,9/5/1958 0:00,M,F,julia10@adventure-works.com,80000,5,Graduate Degree,Professional,1,0,4249 Heights Ave.,9/5/2003 0:00,0-1 Miles
31943,21943,Cindy,Mehta,8/8/1969 0:00,S,F,cindy14@adventure-works.com,80000,4,Graduate Degree,Management,1,0,4835 Bell Dr.,9/24/2002 0:00,0-1 Miles
31944,21944,Daisy,Jiménez,9/20/1969 0:00,M,F,daisy2@adventure-works.com,90000,1,Graduate Degree,Management,1,0,3499 Parkway Drive,9/16/2002 0:00,0-1 Miles
31945,21945,Pearlie,Rusek,2/17/1969 0:00,S,F,pearlie0@adventure-works.com,90000,1,Graduate Degree,Management,1,0,5154 Brannan Pl.,9/3/2002 0:00,0-1 Miles
31946,21946,Michele,Deng,1/3/1969 0:00,M,F,michele1@adventure-works.com,90000,2,Bachelors,Professional,1,0,24 Roslyn Drive,9/10/2002 0:00,1-2 Miles
31947,21947,Diane,Romero,10/9/1969 0:00,M,F,diane14@adventure-works.com,90000,2,Bachelors,Professional,1,0,5070 Via Alta,9/24/2002 0:00,0-1 Miles
31948,21948,Ann,Madan,4/12/1969 0:00,M,F,ann13@adventure-works.com,100000,1,Graduate Degree,Management,1,0,3330 Hawes Street,9/4/2002 0:00,0-1 Miles
31949,21949,Clayton,Chavez,9/27/1969 0:00,S,M,clayton33@adventure-works.com,100000,1,Graduate Degree,Management,0,0,8109 Live Oak Ave.,9/25/2002 0:00,0-1 Miles
31950,21950,Armando,Hernandez,4/5/1969 0:00,S,M,armando4@adventure-works.com,100000,1,Graduate Degree,Management,1,0,1596 Brown Dr,9/14/2002 0:00,0-1 Miles
31951,21951,Orlando,Hernandez,11/27/1970 0:00,S,M,orlando4@adventure-works.com,80000,4,Graduate Degree,Management,1,1,5929 William Reed Dr.,9/8/2002 0:00,0-1 Miles
31952,21952,Latasha,Vazquez,7/6/1968 0:00,S,F,latasha14@adventure-works.com,70000,5,Bachelors,Professional,1,3,8020 Gladstone Drive,11/29/2003 0:00,10+ Miles
31953,21953,Marvin,Vazquez,7/22/1967 0:00,M,M,marvin15@adventure-works.com,70000,5,Bachelors,Professional,0,3,2117 Mt Whitney,10/23/2003 0:00,10+ Miles
31954,21954,Yolanda,Andersen,5/24/1967 0:00,S,F,yolanda12@adventure-works.com,70000,5,Bachelors,Professional,1,3,2368 Olivera Rd,7/3/2004 0:00,10+ Miles
31955,21955,Jenny,Ferrier,8/22/1969 0:00,S,F,jenny45@adventure-works.com,110000,1,Graduate Degree,Management,1,1,2934 Treat Blvd,9/16/2002 0:00,5-10 Miles
31956,21956,Jay,Kapoor,10/16/1969 0:00,S,M,jay7@adventure-works.com,120000,1,Graduate Degree,Management,0,1,6011 Driftwood Dr.,9/13/2002 0:00,1-2 Miles
31957,21957,Kathryn,Shen,5/18/1969 0:00,M,F,kathryn2@adventure-works.com,120000,1,Graduate Degree,Management,1,1,1047 Las Quebradas Lane,9/9/2002 0:00,2-5 Miles
31958,21958,Mallory,Blanco,10/19/1969 0:00,S,F,mallory2@adventure-works.com,130000,1,Graduate Degree,Management,0,0,4127 Esperanza Drive,9/25/2002 0:00,0-1 Miles
31959,21959,Jimmy,Dominguez,7/16/1969 0:00,M,M,jimmy16@adventure-works.com,130000,1,Graduate Degree,Management,1,1,3397 C Olivera Rd,9/17/2002 0:00,2-5 Miles
31960,21960,Dawn,Liu,2/18/1967 0:00,M,F,dawn5@adventure-works.com,70000,5,Bachelors,Professional,0,4,5878 Scenic Avenue,3/16/2004 0:00,10+ Miles
31961,21961,Chelsea,Garcia,4/20/1967 0:00,M,F,chelsea16@adventure-works.com,70000,5,Bachelors,Professional,1,4,3331 Algiers Dr.,9/3/2003 0:00,10+ Miles
31962,21962,Kristi,Smith,5/1/1967 0:00,S,F,kristi25@adventure-works.com,80000,5,Graduate Degree,Management,1,2,4580 Duck Horn Court,8/31/2003 0:00,0-1 Miles
31963,21963,Jacquelyn,Serrano,8/23/1967 0:00,M,F,jacquelyn17@adventure-works.com,80000,5,Graduate Degree,Management,1,2,6090 San Francisco,11/6/2003 0:00,0-1 Miles
31964,21964,Devon,Nara,8/3/1967 0:00,M,M,devon14@adventure-works.com,80000,5,Graduate Degree,Management,1,3,5146 Shadow Falls Drive,3/25/2004 0:00,0-1 Miles
31965,21965,Bethany,Raheem,8/24/1966 0:00,M,F,bethany21@adventure-works.com,80000,5,Bachelors,Professional,1,3,1839 Kelly,5/20/2004 0:00,0-1 Miles
31966,21966,Ross,Sai,10/27/1966 0:00,M,M,ross5@adventure-works.com,90000,2,Bachelors,Professional,1,0,1368 Palms Drive,10/19/2002 0:00,2-5 Miles
31967,21967,Charles,Sanders,4/9/1965 0:00,M,M,charles50@adventure-works.com,60000,2,Bachelors,Professional,1,1,807 Winton Dr.,6/2/2004 0:00,2-5 Miles
31968,21968,Jaime,Deng,8/4/1968 0:00,S,M,jaime25@adventure-works.com,70000,0,Bachelors,Professional,0,1,1924 Coldwater Drive,10/13/2002 0:00,0-1 Miles
31969,21969,Latoya,Deng,3/25/1968 0:00,S,F,latoya1@adventure-works.com,70000,0,Bachelors,Professional,0,1,1546 Cinnabar St.,10/29/2002 0:00,0-1 Miles
31970,21970,Jada,Rivera,2/21/1964 0:00,S,F,jada8@adventure-works.com,60000,3,Bachelors,Professional,1,2,4661 Balboa Court,5/18/2004 0:00,5-10 Miles
31971,21971,Warren,Shan,5/24/1964 0:00,M,M,warren41@adventure-works.com,60000,4,Bachelors,Professional,1,2,6144 Rising Dawn Way,1/13/2004 0:00,5-10 Miles
31972,21972,Mandy,She,10/2/1964 0:00,M,F,mandy24@adventure-works.com,60000,4,Bachelors,Professional,0,2,3067 Maya,11/29/2003 0:00,0-1 Miles
31973,21973,Janet,Vazquez,2/15/1964 0:00,M,F,janet20@adventure-works.com,60000,4,Bachelors,Professional,0,3,3312 Clear View Circle,5/29/2004 0:00,10+ Miles
31974,21974,Whitney,Suri,2/7/1964 0:00,S,F,whitney0@adventure-works.com,70000,0,Bachelors,Professional,1,1,4659 Montoya,10/30/2002 0:00,5-10 Miles
31975,21975,Alfredo,Ruiz,1/5/1963 0:00,M,M,alfredo3@adventure-works.com,60000,5,Bachelors,Professional,1,3,8769 Haven Drive,6/30/2004 0:00,5-10 Miles
31976,21976,Jacqueline,Torres,7/1/1963 0:00,S,F,jacqueline28@adventure-works.com,60000,3,Bachelors,Professional,0,2,415 Courthouse Drive,10/3/2002 0:00,0-1 Miles
31977,21977,Phillip,Malhotra,7/21/1963 0:00,S,M,phillip5@adventure-works.com,70000,0,Bachelors,Professional,0,1,9377 Detroit Ave,12/13/2003 0:00,5-10 Miles
31978,21978,Tracy,Deng,3/8/1967 0:00,M,F,tracy3@adventure-works.com,90000,4,Bachelors,Professional,1,0,6045 Elwood Drive,10/24/2003 0:00,0-1 Miles
31979,21979,Philip,Gutierrez,9/16/1962 0:00,M,M,philip11@adventure-works.com,60000,1,Bachelors,Professional,1,1,8574 Hillview Drive,10/11/2002 0:00,5-10 Miles
31980,21980,Beth,Moreno,9/10/1961 0:00,S,F,beth9@adventure-works.com,60000,1,Bachelors,Professional,1,1,9217 Juliet Court,10/7/2002 0:00,5-10 Miles
31981,21981,Isabella,Henderson,4/11/1961 0:00,M,F,isabella16@adventure-works.com,60000,1,Bachelors,Professional,1,1,2173 Heartwood Drive,5/13/2004 0:00,5-10 Miles
31982,21982,Deborah,Lal,2/25/1961 0:00,M,F,deborah13@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,9471 Tobi Drive,10/27/2002 0:00,0-1 Miles
31983,21983,Glenn,Liang,3/22/1961 0:00,M,M,glenn18@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,1135 W St.,10/3/2002 0:00,0-1 Miles
31984,21984,Kristy,Suarez,2/19/1960 0:00,S,F,kristy17@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,117 Marvello Lane,10/14/2002 0:00,5-10 Miles
31985,21985,Eddie,Torres,10/14/1960 0:00,M,M,eddie12@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,5248 Gladstone Drive,10/6/2002 0:00,5-10 Miles
31986,21986,Kristi,Chapman,6/11/1960 0:00,S,F,kristi18@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,1312 Creekside Dr.,10/11/2002 0:00,5-10 Miles
31987,21987,Theodore,Dominguez,12/4/1965 0:00,S,M,theodore13@adventure-works.com,70000,0,Bachelors,Professional,1,1,1291 Honey Court,10/29/2002 0:00,5-10 Miles
31988,21988,Alisha,Zhao,4/3/1965 0:00,M,F,alisha10@adventure-works.com,80000,5,Bachelors,Professional,1,4,1848 Wharf Dr.,5/25/2004 0:00,0-1 Miles
31989,21989,Erik,Jimenez,4/2/1965 0:00,M,M,erik7@adventure-works.com,80000,5,Bachelors,Professional,1,4,7419 Donaleen Ct.,9/27/2003 0:00,1-2 Miles
31990,21990,Alejandro,Rai,3/15/1965 0:00,S,M,alejandro42@adventure-works.com,80000,5,Bachelors,Professional,1,4,3919 El Pintado Road,10/8/2003 0:00,1-2 Miles
31991,21991,Teresa,Gill,7/14/1965 0:00,M,F,teresa14@adventure-works.com,80000,5,Bachelors,Professional,0,4,5139 The Trees Dr,7/25/2004 0:00,0-1 Miles
31992,21992,Alejandro,Zhang,8/27/1965 0:00,S,M,alejandro2@adventure-works.com,80000,5,Bachelors,Professional,1,4,4997 Clayburn Rd,6/30/2004 0:00,1-2 Miles
31993,21993,Craig,Sanz,9/20/1964 0:00,M,M,craig19@adventure-works.com,70000,0,Bachelors,Professional,0,1,1277 Argenta Dr.,9/9/2003 0:00,0-1 Miles
31994,21994,Natasha,Ruiz,3/13/1959 0:00,S,F,natasha2@adventure-works.com,90000,1,Bachelors,Professional,1,1,6778 Edie Ct.,10/3/2002 0:00,2-5 Miles
31995,21995,Kathryn,Raji,3/22/1962 0:00,S,F,kathryn19@adventure-works.com,70000,5,Partial College,Skilled Manual,1,2,380 Show Rd.,2/18/2004 0:00,5-10 Miles
31996,21996,Amy,Gao,11/19/1961 0:00,M,F,amy21@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,3248 Birdhaven Court,10/16/2002 0:00,0-1 Miles
31997,21997,Dennis,Xu,3/14/1958 0:00,M,M,dennis13@adventure-works.com,80000,5,Bachelors,Professional,1,2,9707 Daffodil Drive,5/6/2004 0:00,1-2 Miles
31998,21998,Erik,Hernandez,11/8/1958 0:00,M,M,erik5@adventure-works.com,90000,2,Bachelors,Professional,1,1,9847 E. 5th Street,1/15/2004 0:00,5-10 Miles
31999,21999,Julia,Barnes,5/13/1958 0:00,M,F,julia69@adventure-works.com,90000,2,Bachelors,Management,0,1,8641 Summitview Dr.,10/24/2002 0:00,2-5 Miles
32000,22000,Cynthia,Chandra,9/11/1958 0:00,M,F,cynthia6@adventure-works.com,100000,4,Bachelors,Management,1,2,6440 Co Road,10/12/2002 0:00,0-1 Miles
32001,22001,Gregory,Chander,10/21/1957 0:00,S,M,gregory19@adventure-works.com,70000,1,Partial College,Skilled Manual,1,1,5844 Miguel Drive,11/5/2003 0:00,5-10 Miles
32002,22002,Kristen,Chen,8/5/1936 0:00,M,F,kristen2@adventure-works.com,30000,2,Partial College,Clerical,0,2,1354 Helene Court,3/1/2004 0:00,0-1 Miles
32003,22003,Jill,Navarro,8/23/1936 0:00,M,F,jill17@adventure-works.com,40000,2,Bachelors,Management,1,1,1026 Mt. Wilson Pl.,1/8/2004 0:00,5-10 Miles
32004,22004,Meghan,Ortega,8/16/1960 0:00,M,F,meghan21@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,3030 Blackburn Ct.,10/11/2002 0:00,5-10 Miles
32005,22005,Pamela,Mehta,3/3/1960 0:00,M,F,pamela17@adventure-works.com,70000,5,Partial College,Skilled Manual,0,3,7633 Greenhills Circle,6/29/2004 0:00,5-10 Miles
32006,22006,Jon,Nara,6/20/1960 0:00,M,M,jon13@adventure-works.com,70000,5,Partial College,Skilled Manual,1,3,1064 Armstrong Rd.,9/19/2003 0:00,5-10 Miles
32007,22007,Kaylee,Hernandez,9/13/1976 0:00,S,F,kaylee41@adventure-works.com,30000,0,High School,Skilled Manual,0,2,8777 Olivera Rd.,6/12/2004 0:00,5-10 Miles
32008,22008,Alisha,Ye,4/8/1975 0:00,S,F,alisha9@adventure-works.com,40000,0,High School,Skilled Manual,0,1,9525 Canyon Way,8/22/2001 0:00,0-1 Miles
32009,22009,Ross,Alvarez,2/9/1975 0:00,S,M,ross25@adventure-works.com,40000,0,High School,Skilled Manual,1,1,490 Sepulveda Ct.,9/19/2003 0:00,5-10 Miles
32010,22010,Henry,Lopez,7/13/1975 0:00,S,M,henry18@adventure-works.com,40000,0,High School,Skilled Manual,1,2,8434 Balhan Court,4/30/2004 0:00,5-10 Miles
32011,22011,Richard,Patterson,11/13/1980 0:00,S,M,richard65@adventure-works.com,30000,0,High School,Skilled Manual,0,2,5165 Wintergreen Court,6/1/2004 0:00,0-1 Miles
